label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C20,36.0812852,140.0816419,473.77091534888,-191.347072724579,5.03466140966294,0,0,0.456358403849918,0.889615252178944,2,2,0,0,1,473.77091534888,-191.347072724579,473.069151722069,-189.644881554537,59.2206895280827,1.84117543088197
C20-C12_1,36.0812899,140.0816441,473.968837193705,-190.823871117273,4.99555945143687,0,0,0.788109951978986,0.615233964728691,2,2,0,0,1,473.968837193705,-190.823871117273,473.102895774887,-188.902026481229,59.3556977850289,2.10792346775545
C20-C12_2,36.0812967,140.0816387,473.483029029832,-190.066898580525,4.94513341420283,0,0,0.991391292945458,0.126751798440607,2,2,0,0,1,473.483029029832,-190.066898580525,472.418919798858,-188.448694603582,58.9166313899074,1.93672728241163
C20-C12_3,36.081298,140.0816322,472.898259947382,-189.922183242384,4.96693701461895,0,0,0.99935462547466,-0.002219987904688,2,2,0,0,1,472.898259947382,-189.922183242384,471.970503189683,-188.37510124347,58.8381287033978,1.8039388328939
C20-C12_4,36.0812984,140.0816277,472.493419810822,-189.877655445547,4.94995206242647,0,0,0.999276966449531,0.01657659072577,2,2,0,0,1,472.493419810822,-189.877655445547,471.624059334346,-188.309633217191,58.8359796996077,1.79289747243771
C20-C12_5,36.0813027,140.0816103,470.928037956273,-189.398981635869,4.90644377868368,0,0,0.998542337007322,-0.035675809673683,2,2,0,0,1,470.928037956273,-189.398981635869,469.88374714252,-187.80578418189,58.6034868529969,1.90494656908139
C20-C12_6,36.0813023,140.0815991,469.920435843441,-189.443509431916,4.94818881414923,0,0,0.999222911863318,0.006515035071643,2,2,0,0,1,469.920435843441,-189.443509431916,468.686482015395,-187.975446538714,58.3075593155353,1.91777232959171
C20-C12_7,36.0813045,140.0815848,468.633943858472,-189.198606551682,4.91096565654443,0,0,0.999174349516336,-0.009730523859763,2,2,0,0,1,468.633943858472,-189.198606551682,467.550187358142,-187.696613255657,58.2522050857092,1.85216414318798
C20-C12_8,36.0813043,140.0815394,464.549556718008,-189.220870450101,4.88974712257753,0,0,0.993386076146128,-0.107308875504466,2,2,0,0,1,464.549556718008,-189.220870450101,463.474263504721,-187.790493329964,57.7569048535111,1.78947875101982
C20-C12_9,36.0813041,140.0815324,463.91980539589,-189.24313434852,4.92756512049953,0,0,0.999258660665473,0.025358728796715,2,2,0,0,1,463.91980539589,-189.24313434852,462.770044207818,-187.760892676674,57.7082863493294,1.87589742879291
C20-C12_10,36.0813072,140.0815184,462.660302754211,-188.898043926982,4.8871708347095,0,0,0.999256276370438,-0.008647999094992,2,2,0,0,1,462.660302754211,-188.898043926982,461.62401478947,-187.76557979653,57.2870040550131,1.53504649852312
