label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C13,36.0812245,140.0809322,409.92312783274,-198.104165815598,4.86132070918597,0,0,-0.844813420675005,0.533127348070461,2,2,0,0,1,409.92312783274,-198.104165815598,409.561006945898,-197.880518849482,51.6707283062484,0.425616614031966
C13-C8_1,36.081223,140.0809278,409.52728414309,-198.271145051366,4.83597335992452,0,0,-0.980799468196778,0.190942722962168,2,2,0,0,1,409.52728414309,-198.271145051366,409.19577961808,-198.058581132315,51.6431940681333,0.393800291752699
C13-C8_2,36.0812225,140.0809218,408.987497297752,-198.326804797413,4.77832945131624,0,0,-0.998925061619701,-0.001053593035594,2,2,0,0,1,408.987497297752,-198.326804797413,408.642700319957,-198.072384361829,51.6209437218005,0.428502875065322
C13-C8_3,36.0812228,140.0809164,408.501689136436,-198.293408949785,4.75573298138136,0,0,-0.999542272931121,0.004642216997696,2,2,0,0,1,408.501689136436,-198.293408949785,408.045499056145,-197.892521347744,51.6448716406586,0.607305737520859
C13-C8_4,36.081223,140.0809148,408.357745975634,-198.271145051366,4.73186101782147,0,0,-0.999507773545026,-0.00072671157217,2,2,0,0,1,408.357745975634,-198.271145051366,407.842986037626,-197.81937449729,51.64586104635,0.684890084106686
C13-C8_5,36.0812231,140.0809131,408.204806370478,-198.260013102947,4.7304292280463,0,0,-0.999622595931284,0.003859153657375,2,2,0,0,1,408.204806370478,-198.260013102947,407.787043106545,-197.83386856929,51.653327574259,0.596762354926645
C13-C8_6,36.0812224,140.0808865,405.811751348986,-198.337936745831,4.65901853640345,0,0,-0.99907051228505,-0.019178366288273,2,2,0,0,1,405.811751348986,-198.337936745831,405.343801983727,-197.785971078008,51.4981928134768,0.72363160993827
C13-C8_7,36.0812241,140.080876,404.867124367087,-198.148693611644,4.50903270914212,0,0,-0.999366907940706,0.012534008077055,2,2,0,0,1,404.867124367087,-198.148693611644,404.430408657892,-197.562912799073,51.4367737523463,0.730657081697385
C13-C8_8,36.081221,140.0808608,403.499664354806,-198.493784033181,4.46839711531069,0,0,-0.999151764545757,-0.027357408454529,2,2,0,0,1,403.499664354806,-198.493784033181,402.977345335949,-198.008098489586,51.1845152695175,0.713237411187865
C13-C8_9,36.081225,140.0808362,401.286538284318,-198.048506070341,4.35968189896837,0,0,-0.99760457024643,0.009151618986522,2,2,0,0,1,401.286538284318,-198.048506070341,400.075229265,-199.70973450488,48.7242538424645,2.05595463276785
C13-C8_10,36.0812255,140.0808201,399.838110244724,-197.992846325085,4.25639741851833,0,0,-0.998863646900488,-0.00721055642382,2,2,0,0,1,399.838110244724,-197.992846325085,398.454127297224,-199.878623335981,48.2935110784933,2.33913739096153
C13-C8_11,36.0812289,140.0808064,398.605596946335,-197.61436005592,4.11773395515304,0,0,-0.999040818825496,0.012661479374412,2,2,0,0,1,398.605596946335,-197.61436005592,397.549375061144,-198.822023377922,48.9008158901322,1.60438629078709
C13-C8_12,36.0812299,140.0807833,396.527417587181,-197.503040565408,3.89653806604041,0,0,-0.999274147737876,-0.011162060048469,2,2,0,0,1,396.527417587181,-197.503040565408,395.92894141965,-198.307836916726,49.2594028377252,1.00293114928033
C13-C8_13,36.0812327,140.0807548,393.963430064154,-197.191345990708,3.45744200117933,0,0,-0.997783875923136,0.000464734550535,2,2,0,0,1,393.963430064154,-197.191345990708,393.35186717913,-198.588447593928,48.462987603067,1.52509083403553
C13-C8_14,36.081233,140.0807523,393.738518878596,-197.157950143871,3.40915914683226,0,0,-0.997831991514442,-0.005701553533746,2,2,0,0,1,393.738518878596,-197.157950143871,392.997797685117,-198.558431324859,48.3710355842348,1.584302819783
C13-C8_15,36.0812337,140.0807402,392.649948735896,-197.080026500196,3.39426290608957,0,0,-0.998757693862413,0.001011026352255,2,2,0,0,1,392.649948735896,-197.080026500196,391.893550573151,-198.134544051039,48.5489577838071,1.29774629478908
C13-C8_16,36.081234,140.0807377,392.425037550338,-197.046630653359,3.40024853875402,0,0,-0.999150479686815,-0.001184957428409,2,2,0,0,1,392.425037550338,-197.046630653359,391.652083865034,-198.023137626789,48.5839662658876,1.24540084662838
C13-C8_17,36.0812351,140.080723,391.102559777725,-196.924179212846,3.38433394198337,0,0,-0.999150472330936,-0.000269940347159,2,2,0,0,1,391.102559777725,-196.924179212846,390.516414648183,-197.720818375053,48.6924118266019,0.989039972724736
C13-C8_18,36.0812358,140.0807089,389.834060686578,-196.846255569171,3.33211553642381,0,0,-0.999065293473775,-0.001268563457191,2,2,0,0,1,389.834060686578,-196.846255569171,389.03095268261,-197.936740790029,48.1969301860013,1.35430442772186
C13-C8_19,36.0812392,140.080686,387.773874221246,-196.467769300797,3.28661382684533,0,0,-0.998602287666748,0.011999416181907,2,2,0,0,1,387.773874221246,-196.467769300797,386.869997340824,-197.764386117109,47.7398758151817,1.58057223286571
C13-C8_20,36.0812375,140.0806628,385.686698415181,-196.657012434984,3.45826835479768,0,0,-0.998677232190709,-0.017328208719657,2,2,0,0,1,385.686698415181,-196.657012434984,384.825334375885,-197.860671211757,47.6399248969567,1.48011569111838
C13-C8_21,36.0812438,140.0806418,383.797444451384,-195.955699643491,3.41378149382496,0,0,-0.999147385840018,0.004110211252853,2,2,0,0,1,383.797444451384,-195.955699643491,382.938412075125,-197.021056370619,47.5336084691966,1.36854725146672
C13-C8_22,36.0812432,140.0806332,383.02374997102,-196.022491337957,3.3910662969303,0,0,-0.999456361820691,-0.014824028202038,2,2,0,0,1,383.02374997102,-196.022491337957,382.092393547154,-196.983064854989,47.5132085726921,1.33795600447138
C13-C8_23,36.0812458,140.0806248,382.268048384479,-195.733060661676,3.28409975445469,0,0,-0.999383115466306,0.008188296824882,2,2,0,0,1,382.268048384479,-195.733060661676,381.471628106552,-196.238750571993,47.8834427433163,0.94340211176807
C13-C8_24,36.0812436,140.080585,378.687462301709,-195.977963541119,3.12492840220938,0,0,-0.999378908497721,-0.008300959837716,2,2,0,0,1,378.687462301709,-195.977963541119,378.21252073351,-195.887192948872,48.2103787996631,0.48353778923655
C13-C8_25,36.0812461,140.0805685,377.203048474472,-195.699664814048,3.04911830219525,0,0,-0.997695903510662,0.055264777878215,2,2,0,0,1,377.203048474472,-195.699664814048,376.746426372216,-195.869444558092,47.8299502423393,0.4871641466248
C13-C8_26,36.0812455,140.0805591,376.357382413707,-195.766456508513,3.00774893113427,0,0,-0.999265085725077,-0.031006141260086,2,2,0,0,1,376.357382413707,-195.766456508513,376.104031363706,-196.177589301136,47.6434309839611,0.48292538523714
C13-C8_27,36.0812503,140.0805181,372.668838962893,-195.232122952789,3.05538147584176,0,0,-0.999361962290771,-0.002531361075459,2,2,0,0,1,372.668838962893,-195.232122952789,372.168293625538,-195.43690539495,47.295640121265,0.540815572413179
C13-C8_28,36.0812506,140.0805157,372.452924224246,-195.198727105952,3.0646934723074,0,0,-0.999378145845573,0.003131328279768,2,2,0,0,1,372.452924224246,-195.198727105952,371.946125192445,-195.428592988239,47.247347209153,0.556492212411087
C13-C8_29,36.08125,140.0804899,370.131840783156,-195.265518800417,3.10462092022562,0,0,-0.999435242627385,-0.004220882828134,2,2,0,0,1,370.131840783156,-195.265518800417,369.649525608903,-195.616879045003,46.9250323415511,0.59672602489785
C13-C8_30,36.0812501,140.0804851,369.700011305862,-195.254386851208,3.06771924950768,0,0,-0.999315610583195,0.005634674394839,2,2,0,0,1,369.700011305862,-195.254386851208,369.294984847498,-195.541588497033,46.9757144815856,0.496519100679415
C13-C8_31,36.0812503,140.0804734,368.647426953362,-195.232122952789,3.07808948894441,0,0,-0.999419379561251,-0.009221996017326,2,2,0,0,1,368.647426953362,-195.232122952789,368.475984383989,-195.479269570493,47.0234667518963,0.300788971267267
C13-C8_32,36.0812545,140.0804348,365.174798241194,-194.76458109153,3.0868963413817,0,0,-0.999144388733522,0.003329272220158,2,2,0,0,1,365.174798241194,-194.76458109153,364.861922463038,-195.027881678986,46.5634981104143,0.408923528195371
C13-C8_33,36.081253,140.0804064,362.619807165078,-194.93156032809,3.10407252249686,0,0,-0.9992924954782,-0.00311556499211,2,2,0,0,1,362.619807165078,-194.93156032809,362.495693292221,-195.024007375167,46.5606631342495,0.154760169129666
C13-C8_34,36.0812579,140.0803861,360.793528334771,-194.386094823156,3.09659862581589,0,0,-0.999064227178838,0.015780961204863,2,2,0,0,1,360.793528334771,-194.386094823156,360.677523573685,-194.455838722357,46.3724403237855,0.135356256118724
C13-C8_35,36.0812571,140.0803727,359.588004377114,-194.47515041604,3.13925831509483,0,0,-0.99924475988045,-0.010280142756485,2,2,0,0,1,359.588004377114,-194.47515041604,359.400164218361,-194.583554788882,46.1862574748897,0.216876539284018
C13-C8_36,36.0812588,140.0803588,358.337498182346,-194.285907281062,3.13133966224605,0,0,-0.999221331041224,0.000688718113124,2,2,0,0,1,358.337498182346,-194.285907281062,358.344683257114,-194.509204067256,46.0560282379735,0.223412354232847
C13-C8_37,36.0812592,140.0803446,357.060002644288,-194.241379485016,3.15929880852968,0,0,-0.999290986958308,0.000390466667334,2,2,0,0,1,357.060002644288,-194.241379485016,357.27972142031,-194.521165199955,45.9914630688283,0.355747644856082
C13-C8_38,36.0812593,140.0803424,356.86208080202,-194.230247535806,3.15211594331276,0,0,-0.99943693303576,0.001952330037881,2,2,0,0,1,356.86208080202,-194.230247535806,357.207304060806,-194.521550716483,46.0285287724474,0.451704152603393
C8,36.0812603,140.0803223,355.053794865535,-194.118928045294,3.14184635332441,0,0,-0.999205940617108,0.017575159653113,2,2,0,0,1,355.053794865535,-194.118928045294,356.12186823225,-194.217788461783,46.3965046704847,1.07263884818374
