label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C17,36.0798543,140.0813509,447.591253283501,-350.634132100169,13.5974072660897,0,0,0.518858495624514,0.854625582735408,1,1,0,0,1,447.591253283501,-350.634132100169,443.878049803299,-351.358593539267,61.5494555327314,3.78321615323869
C17-C16_1,36.0798577,140.08135,447.510285256189,-350.255645831795,13.5828018822375,0,0,0.882325752876,0.470158614843853,1,1,0,0,1,447.510285256189,-350.255645831795,443.696999416575,-350.998082435,61.4397441078391,3.88488880206171
C17-C16_2,36.0798764,140.0813109,443.99267430691,-348.173971354154,13.4015911031961,0,0,0.986517855774959,0.160366378505206,1,1,0,0,1,443.99267430691,-348.173971354154,440.294229522043,-348.844956303137,61.1058987206976,3.75881824892694
C17-C16_3,36.0798917,140.0812691,440.232159273137,-346.470783144887,13.2231095240747,0,0,0.962759104945729,0.268845006553601,1,1,0,0,1,440.232159273137,-346.470783144887,436.712172683849,-346.99050702375,60.8771932803994,3.55814818396183
C17-C16_4,36.0799158,140.0812328,436.966448850148,-343.787983417057,12.9646219549144,0,0,0.95074293709049,0.308587154158497,1,1,0,0,1,436.966448850148,-343.787983417057,433.495548813258,-344.364735443028,60.3855296344256,3.5184925700563
C17-C16_5,36.0799427,140.0812011,434.11457501063,-340.793489114527,12.6603737351276,0,0,0.91845759193373,0.39416938378018,1,1,0,0,1,434.11457501063,-340.793489114527,430.879517262199,-341.239777109168,60.1743911554311,3.26569619068378
C17-C16_6,36.0799731,140.0811752,431.784495122629,-337.409376594413,12.3042390704431,0,0,0.881243977757949,0.471240961958388,1,1,0,0,1,431.784495122629,-337.409376594413,428.780574395937,-337.694560222031,60.0057971680172,3.017427618636
C17-C16_7,36.0800027,140.081154,429.87724826501,-334.114319666392,11.9317022577514,0,0,0.872535803001371,0.487210611855016,1,1,0,0,1,429.87724826501,-334.114319666392,426.940359579109,-334.138077159372,59.8564447648203,2.93698477555566
C17-C16_8,36.0800333,140.0811344,428.113944565636,-330.70794324865,11.5849119837244,0,0,0.853764525408662,0.520148965431372,1,1,0,0,1,428.113944565636,-330.70794324865,425.325341592677,-330.38196358669,59.8341897773406,2.80759136642232
C16,36.0800441,140.0811273,427.475196796607,-329.505692748271,11.4888778417894,0,0,0.856279975666133,0.515687381194094,1,1,0,0,1,427.475196796607,-329.505692748271,424.807557585694,-329.219166494466,59.740932795638,2.68298271588174
