label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C5,36.0805273,140.0799455,321.155180890344,-275.716114796403,8.93853475003162,0,0,0.877023193486885,0.479921277838318,2,2,0,0,1,321.155180890344,-275.716114796403,321.438735074984,-273.925276749419,49.5158641836225,1.81314750810695
C5-C4_1,36.0805369,140.0799404,320.696362072317,-274.647447684955,8.87963466518023,0,0,0.825993487698058,0.563331599542768,2,2,0,0,1,320.696362072317,-274.647447684955,320.915224713506,-272.880605631757,49.3372237293534,1.78034594858855
C5-C4_2,36.0805706,140.0799269,319.48184166775,-270.895980844885,8.67776452649688,0,0,0.853460739792886,0.520751360333436,2,2,0,0,1,319.48184166775,-270.895980844885,319.785990434561,-268.960491254202,49.1436325049125,1.95924128886492
C5-C4_3,36.0806051,140.079908,317.78151309931,-267.055458412722,8.43977062345065,0,0,0.917972278204731,0.396079574675443,2,2,0,0,1,317.78151309931,-267.055458412722,317.976975810936,-265.364720221249,48.4654851561907,1.70199920791449
C5-C4_4,36.0806371,140.0798852,315.730323083445,-263.49323470763,8.21163503048535,0,0,0.917420087161295,0.397350691666734,2,2,0,0,1,315.730323083445,-263.49323470763,315.908668755787,-261.808073804895,48.0155144144368,1.6945720542222
C5-C4_5,36.0806719,140.0798655,313.958022934604,-259.619316427838,7.97006290039009,0,0,0.869557442440723,0.493501132435268,2,2,0,0,1,313.958022934604,-259.619316427838,314.114729121786,-258.149117542254,47.4096888388166,1.47852683177342
C5-C4_6,36.0807046,140.0798451,312.122747657386,-255.979169079072,7.7317690549411,0,0,0.73556366791305,0.67716110467814,2,2,0,0,1,312.122747657386,-255.979169079072,312.616914818045,-254.423214773216,47.2783719745301,1.63254249089746
C5-C4_7,36.0807423,140.0798276,310.548369353369,-251.782424276162,7.47419366038671,0,0,0.851608668757441,0.523782567128354,2,2,0,0,1,310.548369353369,-251.782424276162,311.032427512199,-250.669138787569,46.5052543881172,1.21396741317094
C5-C4_8,36.0807758,140.0798106,309.018973289021,-248.053221334511,7.23374234218192,0,0,0.779250595063566,0.626401185065283,2,2,0,0,1,309.018973289021,-248.053221334511,309.589886101166,-246.881193599328,46.2080124567086,1.30368341675033
C5-C4_9,36.0808121,140.0798047,308.488182888037,-244.012323818951,6.9828566439917,0,0,0.739829850381353,0.672509507715679,2,2,0,0,1,308.488182888037,-244.012323818951,309.271308603838,-242.869956630005,45.9954080275242,1.3850229893871
C5-C4_10,36.0808507,140.0797978,307.867428015386,-239.715391473948,6.72147377240623,0,0,0.811466262370966,0.58413092032998,2,2,0,0,1,307.867428015386,-239.715391473948,308.732841531134,-238.899690331483,45.4483684323359,1.18924720182833
C5-C4_11,36.08089,140.0797936,307.489577222116,-235.34053548606,6.46522058350037,0,0,0.682898369591821,0.730208335713977,2,2,0,0,1,307.489577222116,-235.34053548606,308.504937180049,-234.838508250964,44.9720620680329,1.13269024404431
C5-C4_12,36.0809282,140.0797894,307.111726428845,-231.088130937895,6.21034170366221,0,0,0.814240513578852,0.580040852145622,2,2,0,0,1,307.111726428845,-231.088130937895,308.248090404986,-230.832641117555,44.5358409651493,1.16473092796905
C5-C4_13,36.0809629,140.0797817,306.418999975793,-227.225344607313,5.95498468270404,0,0,0.66626304100197,0.745418798888343,2,2,0,0,1,306.418999975793,-227.225344607313,307.765093636801,-226.851310040686,44.4325868672692,1.3970934117792
C5-C4_14,36.0809988,140.0797831,306.544950240217,-223.2289748878,5.70210533777738,0,0,0.742205027091362,0.669923516988521,2,2,0,0,1,306.544950240217,-223.2289748878,307.832101295854,-222.823458444359,44.1547968991279,1.34951896093731
C5-C4_15,36.0810341,140.0797834,306.571939583507,-219.299396862752,5.43181484863726,0,0,0.650812046409872,0.758898938318982,2,2,0,0,1,306.571939583507,-219.299396862752,307.709865204781,-218.814580630226,43.85598337657,1.23689995507842
C5-C4_16,36.0810705,140.0797929,307.426602091182,-215.247367397983,5.1464500325322,0,0,0.679899215974703,0.732991867731474,2,2,0,0,1,307.426602091182,-215.247367397983,308.545549159579,-214.895030898319,43.5489854550522,1.17310849918831
C5-C4_17,36.0811069,140.0797936,307.489577222116,-211.195337932422,4.90382120685061,0,0,0.746798650199462,0.664699765710897,2,2,0,0,1,307.489577222116,-211.195337932422,308.773323032021,-210.850999205734,43.383900865933,1.32912469811857
C5-C4_18,36.0811454,140.0797945,307.570545249428,-206.90953753742,4.6250064876604,0,0,0.616058559038346,0.787382874200736,2,2,0,0,1,307.570545249428,-206.90953753742,308.94725952915,-206.754475968468,43.0199693746498,1.38541917777849
C5-C4_19,36.0811804,140.0798088,308.857037234397,-203.013355359209,4.38610350442687,0,0,0.749608790529948,0.661383340192721,2,2,0,0,1,308.857037234397,-203.013355359209,310.007760690013,-202.853255293714,42.7517097737326,1.16180742908483
C5-C4_20,36.0812155,140.0798152,309.432809869935,-199.10604123258,4.09972569386183,0,0,0.752154192742147,0.658630791727405,2,2,0,0,1,309.432809869935,-199.10604123258,310.609584858217,-198.863260912599,42.6385328962566,1.20155801225589
C5-C4_21,36.0812538,140.0798109,309.045962629753,-194.842504735205,3.83393146098762,0,0,0.759193806483857,0.650499063542226,2,2,0,0,1,309.045962629753,-194.842504735205,310.371066154797,-194.754378003386,42.2991329220733,1.32803074999961
C5-C4_22,36.0812897,140.0798076,308.749079863795,-190.846135015692,3.59681890894581,0,0,0.617852877136442,0.785990742001687,2,2,0,0,1,308.749079863795,-190.846135015692,310.16016518875,-190.634076825397,42.1723598402041,1.42693043641809
C5-C4_23,36.0813245,140.0798167,309.56775658127,-186.972216735901,3.34736737292666,0,0,0.75603622193874,0.654132334759515,2,2,0,0,1,309.56775658127,-186.972216735901,310.930494516425,-186.688657010577,42.0418309800681,1.39192700876808
C5-C4_24,36.0813602,140.0798271,310.503387116258,-182.998110914806,3.10541246671857,0,0,0.758225366707514,0.651676508626542,2,2,0,0,1,310.503387116258,-182.998110914806,311.806360230872,-182.702965474521,41.8669641104778,1.33598269761589
C5-C4_25,36.0813975,140.0798261,310.413422642034,-178.845893907943,2.85822811533369,0,0,0.742762039036148,0.669338684936948,2,2,0,0,1,310.413422642034,-178.845893907943,311.82206344453,-178.69678072661,41.5519294856007,1.41651108407342
C5-C4_26,36.0814327,140.0798235,310.179515009566,-174.927447832105,2.63292557859049,0,0,0.730124253084717,0.683117621216501,2,2,0,0,1,310.179515009566,-174.927447832105,311.716189706475,-174.657683222086,41.4706775594452,1.56017373037081
C5-C4_27,36.0814679,140.0798221,310.053564745142,-171.009001756267,2.39106974003202,0,0,0.720299360662938,0.69349618312321,2,2,0,0,1,310.053564745142,-171.009001756267,311.671199354332,-170.547857017986,41.4352595140688,1.68208091318194
C5-C4_28,36.0815046,140.0798243,310.25148658741,-166.923576444661,2.16724296155837,0,0,0.630178205719069,0.776191039791299,2,2,0,0,1,310.25148658741,-166.923576444661,311.929335404592,-166.549275996755,41.1821723205929,1.71909205065345
C5-C4_29,36.0815387,140.0798321,310.95320948993,-163.127581808544,1.9632482801452,0,0,0.715230246727624,0.698804834345377,2,2,0,0,1,310.95320948993,-163.127581808544,312.551787464725,-162.583066800271,41.1386680303244,1.68877119105453
C4,36.0815735,140.0798376,311.448014098156,-159.253663528753,1.7215280133828,0,0,0.695584514835369,0.718075103043971,2,2,0,0,1,311.448014098156,-159.253663528753,313.00291021723,-158.828552736525,40.850858831411,1.61196188750814
