label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C1,36.0815403,140.0796303,292.798378544677,-162.949470622775,1.82455302685758,0,0,0.653942164101698,-0.754968657499022,2,2,0,0,1,292.798378544677,-162.949470622775,293.876828338804,-158.27231659709,42.5718692797711,4.79987747119011
C1-C2_1,36.0815249,140.079632,292.95131815239,-164.663790781251,1.94475246730076,0,0,0.651103489552265,-0.758008734456069,2,2,0,0,1,292.95131815239,-164.663790781251,294.031644458383,-160.103464526553,42.5760676125245,4.68654248638679
C1-C2_2,36.0814888,140.0796282,292.60945314932,-168.682424399183,2.18506611700334,0,0,0.594954171739446,-0.802653413652274,2,2,0,0,1,292.60945314932,-168.682424399183,293.614797428834,-164.098611414789,42.7339647010729,4.69276662495061
C1-C2_3,36.0814503,140.0796273,292.528485122008,-172.968224794186,2.42112319339185,0,0,0.754715434229769,-0.654520518697388,2,2,0,0,1,292.528485122008,-172.968224794186,293.529764250991,-168.12317144221,43.1749269365124,4.9474338679391
C1-C2_4,36.0814161,140.0796216,292.015687617402,-176.775351379512,2.66482221279529,0,0,0.70916198905654,-0.703525390541437,2,2,0,0,1,292.015687617402,-176.775351379512,293.044579740194,-172.207999771723,43.1082756570785,4.68180731230086
C1-C2_5,36.0813803,140.0796182,291.709808404533,-180.760589149816,2.91497690000111,0,0,0.755631226646566,-0.65386513838631,2,2,0,0,1,291.709808404533,-180.760589149816,292.832274358096,-176.220509854167,43.325906679198,4.67677771843906
C1-C2_6,36.0813434,140.0796092,290.900128133969,-184.868278359841,3.14837593985217,0,0,0.669936793361924,-0.741066867612497,2,2,0,0,1,290.900128133969,-184.868278359841,292.0375962274,-180.272628617309,43.5328343121455,4.7343246846416
C1-C2_7,36.081307,140.0796071,290.711202738612,-188.920307825401,3.40636606325204,0,0,0.727398090102084,-0.684970890459632,2,2,0,0,1,290.711202738612,-188.920307825401,291.924883582758,-184.402698093681,43.7247767015744,4.6778006455578
C1-C2_8,36.0812713,140.0795999,290.063458522672,-192.894413646496,3.66322826737736,0,0,0.690175168226416,-0.722386160361634,2,2,0,0,1,290.063458522672,-192.894413646496,291.214061642179,-188.347118850285,43.8832120839303,4.69060523837457
C1-C2_9,36.0812351,140.0795992,290.000483389182,-196.924179212846,3.90034458636443,0,0,0.701529433858547,-0.711416772394477,2,2,0,0,1,290.000483389182,-196.924179212846,291.0638724887,-192.36206897786,44.0782612894146,4.68440456975499
C1-C2_10,36.0811994,140.0795908,289.244781805197,-200.898285034731,4.13788037477532,0,0,0.742163954042456,-0.66874304725276,2,2,0,0,1,289.244781805197,-200.898285034731,290.368416937653,-196.385609150986,44.2388625004447,4.65046229343117
C1-C2_11,36.0811627,140.0795863,288.839941668636,-204.983710346338,4.39483067331219,0,0,0.736028166095812,-0.675398787641268,2,2,0,0,1,288.839941668636,-204.983710346338,289.909368039266,-200.411638818809,44.4659419369734,4.69547769827945
C1-C2_12,36.0811288,140.0795825,288.498076665566,-208.757441084035,4.64155809434037,0,0,0.696230095537063,-0.716588016760668,2,2,0,0,1,288.498076665566,-208.757441084035,289.427642287688,-204.398734494706,44.4119189654166,4.45672698038569
C1-C2_13,36.0810918,140.0795849,288.713991404213,-212.876262244061,4.90252104539596,0,0,0.704806877292242,-0.707966026421456,2,2,0,0,1,288.713991404213,-212.876262244061,289.535509103008,-208.41153698648,44.710201299918,4.53967652538306
C1-C2_14,36.0810563,140.0795793,288.210190349075,-216.828104166736,5.14995183826331,0,0,0.780603414989229,-0.623657514457225,2,2,0,0,1,288.210190349075,-216.828104166736,288.931072602066,-212.436991463724,44.7926940619321,4.44989235748858
C1-C2_15,36.0810183,140.0795738,287.715385738292,-221.058244817274,5.39073522187342,0,0,0.682152208641333,-0.729597838258595,2,2,0,0,1,287.715385738292,-221.058244817274,288.480963316953,-216.484449868676,45.1885589533472,4.63742485230499
C1-C2_16,36.080981,140.0795716,287.517463893467,-225.210461823346,5.62695368907267,0,0,0.733093660706682,-0.678898418854755,2,2,0,0,1,287.517463893467,-225.210461823346,288.205505545861,-220.504377219671,45.4946349518399,4.75611539098658
C1-C2_17,36.0809439,140.0795659,287.004666391418,-229.340414931791,5.89957942116596,0,0,0.720497841814493,-0.692321446481497,2,2,0,0,1,287.004666391418,-229.340414931791,287.64781440843,-224.550826327959,45.7535779997995,4.83257678322223
C1-C2_18,36.0809076,140.0795599,286.464879543523,-233.381312448141,6.12946547712678,0,0,0.765349523926354,-0.642284912973795,2,2,0,0,1,286.464879543523,-233.381312448141,286.993836976281,-228.585224808694,45.9030742616861,4.82516866139684
C1-C2_19,36.0808735,140.0795507,285.637206379138,-237.177307084258,6.38634571718687,0,0,0.648945381959701,-0.759657083165554,2,2,0,0,1,285.637206379138,-237.177307084258,286.091269292636,-232.533790776398,45.9138656076788,4.665663600258
C1-C2_20,36.0808367,140.0795439,285.025447953398,-241.273864345074,6.61158696595744,0,0,0.730947897017443,-0.681198522385487,2,2,0,0,1,285.025447953398,-241.273864345074,285.543703388016,-236.541455107806,46.2433480923565,4.76070224698902
C1-C2_21,36.0808003,140.0795362,284.332721500347,-245.325893809843,6.87953462063637,0,0,0.746702886285551,-0.663771539664256,2,2,0,0,1,284.332721500347,-245.325893809843,284.841591364343,-240.58537724979,46.4568198923048,4.76775060113431
C1-C2_22,36.0807648,140.0795327,284.017845838009,-249.277735733309,7.10770176552602,0,0,0.772235043624792,-0.634074099954568,2,2,0,0,1,284.017845838009,-249.277735733309,284.442118195382,-244.642506397518,46.5658005714473,4.65460610885709
C1-C2_23,36.0807281,140.0795327,284.017845838009,-253.363161044916,7.39354618101858,0,0,0.726061417751821,-0.68630740112683,2,2,0,0,1,284.017845838009,-253.363161044916,284.376948665016,-248.699517349911,46.828630909161,4.67744880830637
C1-C2_24,36.080693,140.0795294,283.720963072051,-257.270475172336,7.66204919324612,0,0,0.823880792918956,-0.565176025073113,2,2,0,0,1,283.720963072051,-257.270475172336,283.867297371674,-252.786532279106,46.8008025472951,4.48633008114525
C1-C2_25,36.080656,140.0795249,283.316122938047,-261.38929633157,7.89799221850033,0,0,0.659062096891157,-0.750847172877005,2,2,0,0,1,283.316122938047,-261.38929633157,283.460643807736,-256.800310113883,47.1335045188602,4.5912613504241
C1-C2_26,36.0806225,140.0795192,282.803325433442,-265.118499273221,8.14362505067813,0,0,0.736320721205434,-0.675320482072268,2,2,0,0,1,282.803325433442,-265.118499273221,282.864079442424,-260.768372009395,47.1221102154828,4.35055148930489
C2,36.080597,140.0795222,283.073218856111,-267.957146288402,8.32081995087802,0,0,0.409606602504359,-0.911196992826377,2,2,0,0,1,283.073218856111,-267.957146288402,283.229227400912,-263.341835653732,47.609834973648,4.61794661300339
