label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C101,36.0806289,140.0803286,355.620571054163,-264.406054531729,7.65401294635289,0,0,0.977455535639108,-0.207531477746164,2,2,0,0,1,355.620571054163,-264.406054531729,355.346809204671,-264.078960117679,50.3494121320916,0.426539923031181
C101-C5_1,36.0806263,140.0803152,354.415047096506,-264.695485208009,7.70762430825032,0,0,0.989055660021969,-0.142677283940642,2,2,0,0,1,354.415047096506,-264.695485208009,354.011300814686,-264.459791911476,50.105261365313,0.467506566920866
C101-C5_2,36.0806179,140.0802696,350.312667059663,-265.630568930527,7.84963539680683,0,0,0.992308223837088,-0.119233886391751,2,2,0,0,1,350.312667059663,-265.630568930527,350.101735319369,-265.332467387994,49.965501375727,0.365180405722794
C101-C5_3,36.0806079,140.0802299,346.741077426362,-266.743763838813,7.9994891674228,0,0,0.979449729631164,-0.19758846382778,2,2,0,0,1,346.741077426362,-266.743763838813,346.26579050128,-266.596182716366,49.4318187236918,0.497672431279762
C101-C5_4,36.0805956,140.0801873,342.908590814745,-268.112993575752,8.16412784503471,0,0,0.958845464034212,-0.280780338823943,2,2,0,0,1,342.908590814745,-268.112993575752,342.512075355849,-267.998354499251,49.2063902092003,0.412754923658208
C101-C5_5,36.0805855,140.0801479,339.363990519619,-269.237320432456,8.32825917051892,0,0,0.965245128079982,-0.258483687851104,2,2,0,0,1,339.363990519619,-269.237320432456,338.692335170927,-269.198753227438,48.7284272705337,0.672761723591176
C101-C5_6,36.0805751,140.0801053,335.531503908002,-270.395043136789,8.48860843959641,0,0,0.971558302707406,-0.233173001985482,2,2,0,0,1,335.531503908002,-270.395043136789,334.734316369728,-270.399750200042,48.3513031202795,0.79720143478466
C101-C5_7,36.0805657,140.080062,331.636042165451,-271.441446349819,8.6212763406866,0,0,0.98923139076627,-0.141077970213402,2,2,0,0,1,331.636042165451,-271.441446349819,330.834271858454,-271.301579485349,48.1833444853096,0.813878593501535
C101-C5_8,36.0805499,140.0800204,327.893520028058,-273.200294304341,8.81852216689411,0,0,0.974036060269374,-0.221721069100478,2,2,0,0,1,327.893520028058,-273.200294304341,327.165274372628,-273.091573694984,48.0034437599529,0.736316443895106
C101-C5_9,36.0805466,140.0800054,326.544052912155,-273.567648624297,8.87004545430681,0,0,0.999376684651846,0.00588506668918,2,2,0,0,1,326.544052912155,-273.567648624297,325.72112796178,-273.306272843436,47.9599920322758,0.863436606110325
C101-C5_10,36.0805493,140.0799892,325.086628425651,-273.267085998807,8.90737717765455,0,0,0.998953340114799,-0.002764957942439,2,2,0,0,1,325.086628425651,-273.267085998807,324.269133093775,-273.157829394233,47.7015299032112,0.824763980349657
C5,36.0805493,140.0799792,324.186983680864,-273.267085998807,8.90792128032065,0,0,0.998505921589636,-0.044757925109693,2,2,0,0,1,324.186983680864,-273.267085998807,323.371242193952,-273.171969318354,47.6133098786381,0.821268139142147
