label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C5,36.0805539,140.0799532,321.847907345952,-272.755016341501,8.82757793817294,0,0,0.129666468571258,-0.991022242753365,2,2,0,0,1,321.847907345952,-272.755016341501,321.363272538507,-271.763642450825,48.2557715208159,1.10349131745664
C5-C6_1,36.0805462,140.0799722,323.557232358746,-273.612176420344,8.87943026154264,0,0,0.420590476826227,-0.906509351948487,2,2,0,0,1,323.557232358746,-273.612176420344,323.077763146549,-272.560626604156,48.5156769193137,1.15570227194101
C5-C6_2,36.0805141,140.0799899,325.149603556585,-277.185532075436,9.0587514681957,0,0,0.443067449282352,-0.895660089656418,2,2,0,0,1,325.149603556585,-277.185532075436,324.894603634307,-276.164305012029,49.0408866529919,1.05258238413755
C5-C6_3,36.0804782,140.0800118,327.119825547694,-281.181901794158,9.29275309964085,0,0,0.498153955728661,-0.865824371421069,2,2,0,0,1,327.119825547694,-281.181901794158,326.852603487461,-279.771537767665,49.7793230565147,1.43545613541541
C5-C6_4,36.0804439,140.0800253,328.334345952262,-285.000160328693,9.51863600875029,0,0,0.475684740967292,-0.878555601182119,2,2,0,0,1,328.334345952262,-285.000160328693,328.151466675863,-283.720837552383,50.1226182948109,1.29232797529198
C5-C6_5,36.0804092,140.0800446,330.070660308346,-288.862946659275,9.75738682374682,0,0,0.511283240571728,-0.858330087923607,2,2,0,0,1,330.070660308346,-288.862946659275,329.869113405555,-287.357035143797,50.7072974714009,1.51933888467107
C5-C6_6,36.0803732,140.0800484,330.412525311416,-292.870448327998,10.0499261967745,0,0,0.723577803322061,-0.688289272979926,2,2,0,0,1,330.412525311416,-292.870448327998,330.137802473218,-291.39717483045,50.9553331329707,1.49866855455209
C5-C6_7,36.0803371,140.0800466,330.250589259349,-296.889081945139,10.3305702229897,0,0,0.681432090087494,-0.730241669940596,2,2,0,0,1,330.250589259349,-296.889081945139,330.052862390602,-295.444362113554,51.2693814967056,1.45818767872935
C5-C6_8,36.0803019,140.0800535,330.871344131999,-300.807528021768,10.621791784945,0,0,0.684460424267893,-0.727283937192156,2,2,0,0,1,330.871344131999,-300.807528021768,330.620503242843,-299.428420761952,51.5291671073356,1.40173392116683
C5-C6_9,36.0802656,140.0800565,331.141237554668,-304.848425537328,10.9026343833664,0,0,0.696067064764548,-0.716227709461035,2,2,0,0,1,331.141237554668,-304.848425537328,330.815607648275,-303.433632824641,51.8269235902709,1.45178278533989
C5-C6_10,36.0802284,140.0800529,330.817365447976,-308.989510594981,11.1190488706771,0,0,0.701547409626202,-0.711228359573741,2,2,0,0,1,330.817365447976,-308.989510594981,330.403166491349,-307.459635045262,52.1296089875199,1.58495424959219
C5-C6_11,36.0801926,140.0800489,330.457507548527,-312.974748365285,11.3431408783554,0,0,0.663071707365563,-0.747412635524268,2,2,0,0,1,330.457507548527,-312.974748365285,330.027054326979,-311.483287846887,52.3613729402153,1.55233516158074
C5-C6_12,36.080156,140.0800457,330.169621232036,-317.049041728473,11.5500325085983,0,0,0.640530417617292,-0.766917254910997,2,2,0,0,1,330.169621232036,-317.049041728473,329.623902708892,-315.486158943385,52.6150422376772,1.65541877071308
C5-C6_13,36.0801206,140.0800482,330.394532417594,-320.989751701939,11.7375662615076,0,0,0.653168236998554,-0.75634382582951,2,2,0,0,1,330.394532417594,-320.989751701939,329.859904745275,-319.49333913765,52.8967188119101,1.58904918444021
C6,36.0800848,140.0800572,331.204212688158,-324.974989472243,11.9353605581583,0,0,0.596842793696852,-0.801411999114518,2,2,0,0,1,331.204212688158,-324.974989472243,330.311002389524,-323.199763607857,53.2075925085834,1.98727237870687
