label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
C5,36.0805493,140.0799792,324.186983680864,-273.267085998807,8.90792128032065,0,0,0.998505921589636,-0.044757925109693,2,2,0,0,1,324.186983680864,-273.267085998807,323.371242193952,-273.171969318354,47.6133098786381,0.821268139142147
C5-C2_1,36.0805494,140.0799796,324.222969471065,-273.255954050388,8.91244660397408,0,0,0.999333303039123,0.017896697178135,2,2,0,0,1,324.222969471065,-273.255954050388,323.195732335764,-273.09182751877,47.5237967158594,1.04026614408109
C5-C2_2,36.0805584,140.0799653,322.936477486096,-272.254078632614,8.84482957806138,0,0,0.999442257460815,-0.002521977738126,2,2,0,0,1,322.936477486096,-272.254078632614,321.710514034577,-272.111915898992,47.1889469048692,1.23417852326636
C5-C2_3,36.0805586,140.0799519,321.730953528439,-272.231814734986,8.82851931497383,0,0,0.999463994681549,0.014456870393222,2,2,0,0,1,321.730953528439,-272.231814734986,320.68252455199,-272.006740435729,47.2618997947913,1.07231607226793
C5-C2_4,36.0805687,140.0799132,318.249328366803,-271.107487877491,8.8378788932039,0,0,0.998847588082388,-0.028716896270256,2,2,0,0,1,318.249328366803,-271.107487877491,316.912435505704,-271.167839309843,46.4699133612488,1.33825439190267
C5-C2_5,36.0805693,140.0799037,317.394665859128,-271.040696183025,8.76194625529579,0,0,0.999297064605568,0.021340074626289,2,2,0,0,1,317.394665859128,-271.040696183025,316.205064195952,-270.935429759576,46.6117131810026,1.19425003116456
C5-C2_6,36.080581,140.079885,315.712330187066,-269.738258141343,8.74901252578099,0,0,0.998997048345874,-0.018391631450661,2,2,0,0,1,315.712330187066,-269.738258141343,314.656751533257,-270.46170703614,45.8560082360095,1.27969707265432
C5-C2_7,36.0805837,140.0798674,314.128955436139,-269.437695515853,8.74852580602965,0,0,0.999097118958155,0.028471049622619,2,2,0,0,1,314.128955436139,-269.437695515853,313.074116015253,-270.104820227288,45.7382137413376,1.24809518245283
C5-C2_8,36.0805896,140.0798487,312.446619764077,-268.780910520407,8.78897523684883,0,0,0.999301035500101,-0.018977812658181,2,2,0,0,1,312.446619764077,-268.780910520407,311.322192704807,-270.102598638613,45.0241100307329,1.73527971619139
C5-C2_9,36.0805906,140.079817,309.594745924559,-268.669591029104,8.82653920317014,0,0,0.99912499208669,0.019862986824514,2,2,0,0,1,309.594745924559,-268.669591029104,308.556619814133,-270.10330453298,44.7519907811514,1.77009610822306
C5-C2_10,36.0805952,140.0797829,306.526957346395,-268.157521371798,8.78991469739055,0,0,0.999238715800117,-0.005723923104809,2,2,0,0,1,306.526957346395,-268.157521371798,305.59266408054,-269.809463604697,44.3712924104121,1.89784536974306
C5-C2_11,36.080594,140.0797544,303.962969823368,-268.291104760729,8.86108675010101,0,0,0.999362128856515,0.005636354769661,2,2,0,0,1,303.962969823368,-268.291104760729,303.096670028175,-269.886622943469,44.2530994511723,1.81553121884621
C5-C2_12,36.0805953,140.0797387,302.550527576533,-268.146389422589,8.89422251559703,0,0,0.999260781394444,-0.010811577191643,2,2,0,0,1,302.550527576533,-268.146389422589,301.444776956222,-269.663461975669,44.0081931251285,1.8772835602614
C5-C2_13,36.0805936,140.0797199,300.859195455003,-268.335632556776,8.87226064340825,0,0,0.99936545017246,0.00794838561993,2,2,0,0,1,300.859195455003,-268.335632556776,299.936418082194,-269.573520694276,44.2064221299034,1.54398352346533
C5-C2_14,36.0805962,140.0796885,298.034310958775,-268.046201881286,8.88184508793812,0,0,0.999330776959418,-0.0019297178782,2,2,0,0,1,298.034310958775,-268.046201881286,297.041130377826,-269.105367406364,44.0221231849321,1.45197771191221
