label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
58,36.0822008,140.0827554,40.6672092395449,-145.4605930552872,-3.430112204004452,0,0,0.9992216959472868,0.0064669670641506,0,0,0,0,1,-1,573.9463576493467,-89.42294695436718,12.249964404157724,-150.5408396795556,536.2153186073813,565.0117122642872
59,36.0821943,140.0827539,39.65431301288595,-145.3202892087178,-3.359242986061828,0,0,0.9986809672481816,-0.0120410105615175,0,0,0,0,1,-1,573.8114109380123,-90.14652364427856,11.282262183610719,-150.21039097296028,536.999022038544,565.7267108391022
60,36.0821897,140.0827498,38.40231860567193,-145.44973277885285,-3.29698006114746,0,0,0.9987746705742344,0.0097072909004959,0,0,0,0,1,-1,573.4425565916523,-90.65859330158392,10.028508417407586,-150.09927334485408,537.8383820715217,566.5408936026565
61,36.0821768,140.0827496,36.20121072462944,-145.37463626763864,-3.134100112732078,0,0,0.9988334798444998,-0.00162057450826,0,0,0,0,1,-1,573.4245636978305,-92.09461473298822,7.881891383950818,-149.60677897772166,539.8589553526936,568.4594649084819
62,36.0821601,140.0827452,34.325106662624805,-145.75171888701135,-3.0413076962747025,0,0,0.9982781014316728,0.0362577945127501,0,0,0,0,1,-1,573.0287200107379,-93.95365022960448,5.9683130725280895,-149.62003791266474,541.1881585464992,569.7861457025863
63,36.0821522,140.08274459999998,33.82766580913486,-145.66507671380754,-2.9655875260991444,0,0,0.9986491916325588,-0.0103207371070965,0,0,0,0,1,-1,572.9747413241583,-94.83307420686576,5.496442039084239,-149.44033817227842,541.5380517703887,570.0996171172792
64,36.0821431,140.08274699999998,33.04753713737215,-145.9220496698479,-2.970399257263525,0,0,0.9988151288077822,0.0299093316021358,0,0,0,0,1,-1,573.190656062805,-95.84608157305806,4.6816723658646815,-149.54419492094718,542.4593915707654,571.0393610962827
65,36.082138,140.08274699999998,32.7143473652467,-145.8655479404969,-2.920989158029468,0,0,0.9989128429424766,-0.0042248084813234,0,0,0,0,1,-1,573.190656062805,-96.41381097561953,4.365318013689594,-149.42533452582524,542.7339261112961,571.2901949410689
66,36.0821341,140.08274609999998,32.33815615003504,-145.8570448125923,-2.906505802737636,0,0,0.9989883092539504,0.0045522725713099,0,0,0,0,1,-1,573.1096880354929,-96.84795699004094,3.9976157195403768,-149.3454148382383,542.987790274278,571.5282442157004
67,36.0820162,140.0828086,30.12952797410175,-145.9137050227955,-2.764798682366456,0,0,0.9989040349692472,-0.0013892646016507,0,0,0,0,1,-1,578.7324676897732,-109.9725249544942,1.8185485114759343,-148.98083987792847,549.7790045912801,578.2311983755535
68,36.0820043,140.0827785,26.921700999666648,-146.13959404045994,-2.5683763817293053,0,0,0.9982323003814668,0.0260518409926419,0,0,0,0,1,-1,576.0245370085008,-111.29722689459533,-1.373663488334728,-148.59230121256854,550.2071564976885,578.6014211055543
69,36.0820255,140.0827452,24.991979201354045,-144.57797504090738,-2.4086261816002503,0,0,0.8465691979419084,0.5300789579996765,0,0,0,0,1,-1,573.0287200107379,-108.93725368988306,-2.9710345342093945,-146.6920681056978,549.1944376041996,577.2357778650004
70,36.0820386,140.0826949,24.16567398429481,-140.59051467174092,-2.267738538875516,0,0,0.7860223099584929,0.6171629641817629,0,0,0,0,1,-1,568.5035069460695,-107.47896836085091,-3.0236170667519273,-142.62023122479457,545.3439748384676,572.6064633219221
71,36.0820531,140.0826461,23.565826453653987,-136.49987054491757,-2.1381924926089764,0,0,0.7241500623895876,0.6883659738681748,0,0,0,0,1,-1,564.1132405927357,-105.86483574446886,-2.8342470644557394,-138.49017971972097,541.4148245935575,567.8854345995368
72,36.0820636,140.08260099999998,22.96595353616564,-132.39874274795616,-2.0077049095086035,0,0,0.7125741195307506,0.7006448552362796,0,0,0,0,1,-1,560.0558427930042,-104.69598109092668,-2.6429074255078486,-134.34983119976366,537.803860292346,563.4795775569446
73,36.0820691,140.0825566,22.10926910539113,-128.470899964607,-1.870991548872134,0,0,0.7031338865891253,0.7102614000420568,0,0,0,0,1,-1,556.0614201293201,-104.08372389152753,-2.7366567746779085,-130.33074321812285,534.508778169171,559.4141549649395
74,36.0820801,140.0825112,22.10709253592224,-124.3967565274184,-1.7877107356022226,0,0,0.7702137353956253,0.6369068344905853,0,0,0,0,1,-1,551.977032988856,-102.85920949272924,-1.9636716481000236,-126.33060028588517,530.3074765905785,554.437742618098
75,36.0820838,140.08246409999998,21.64438224988166,-120.37903960051628,-1.688963425801857,0,0,0.7699505141568198,0.6368692116952258,0,0,0,0,1,-1,547.7397062406785,-102.44732737672666,-1.6535439145376891,-122.29823486315881,526.400832283022,549.7517638390502
76,36.0820899,140.0824201,21.70856415035728,-116.35914679921412,-1.60993988348073,0,0,0.7364067061522892,0.6753579445515452,0,0,0,0,1,-1,543.7812693671949,-101.768278482862,-0.8257337601468947,-118.3639766359199,522.2765579371261,544.8598031168494
77,36.0820898,140.08237499999998,20.9966999881709,-112.29444799365444,-1.5073657235146094,0,0,0.686009533573778,0.7264409426967579,0,0,0,0,1,-1,539.7238715674636,-101.7794104320714,-0.7512705955122573,-114.2380849501826,518.8337349764128,540.6187176438095
78,36.0820917,140.08232809999998,20.343295103894107,-108.25832859124183,-1.4079786814658093,0,0,0.7827328928861622,0.6212072752497237,0,0,0,0,1,-1,535.5045377156648,-101.56790339946542,-0.624853261826143,-110.15137277153923,515.2046852257367,536.1980975501094
79,36.082098,140.0822849,20.214921268935623,-104.12484835581851,-1.3253105255131548,0,0,0.7487291173989237,0.6614216481720855,0,0,0,0,1,-1,531.6180724200256,-100.86659060797288,0.0355286650682326,-106.06896730309683,511.41353057072706,531.6079998911501
80,36.0821012,140.0822401,19.48682853114807,-100.12616987888325,-1.234428689398602,0,0,0.8020505030108196,0.5961991818595611,0,0,0,0,1,-1,527.5876639661407,-100.5103682372264,0.08149904127556502,-102.00480252774192,508.1009806899766,527.5082817999994
81,36.0820994,140.0821962,18.45150966582828,-96.11284961526268,-1.1070549008760755,0,0,0.735125707822635,0.6768396984752522,0,0,0,0,1,-1,523.6382235370112,-100.710743320623,-0.1713595385091495,-97.86781241053063,505.20763701520804,523.817297898714
82,36.0821076,140.0821501,18.374374863731827,-92.07412558823457,-1.0430607235503169,0,0,0.7377869051393328,0.6742019052613872,0,0,0,0,1,-1,519.4908612656137,-99.79792349573349,0.5212977912759722,-93.88818084872952,501.1760070054066,519.0032108483516
83,36.0821094,140.0821067,17.372502762234095,-88.16137532065324,-0.9151023532462516,0,0,0.8031836733439792,0.5945638842487551,0,0,0,0,1,-1,515.5864030735955,-99.59754841233692,0.28214122663031105,-89.8562871867136,498.3451379500377,515.3963275460076
84,36.0821135,140.0820611,16.735690354708133,-84.11426092651739,-0.8389124496742831,0,0,0.6752411746481891,0.7369195976613688,0,0,0,0,1,-1,511.4840230393096,-99.14113850028764,0.42693981471274545,-85.76193762536812,494.97648403112055,511.232183386457
85,36.0821184,140.0820164,16.235504583999656,-80.08185808512589,-0.7828335936557923,0,0,0.6654218086743773,0.7456674735259132,0,0,0,0,1,-1,507.4626110297788,-98.59567299535404,0.7030706102472964,-81.70802466820699,491.57586540596463,507.0408508909673
86,36.0821227,140.0819722,15.649633891659722,-76.0435990346014,-0.700271016373236,0,0,0.7754336705947971,0.6305724678015924,0,0,0,0,1,-1,503.4861812599164,-98.11699918488593,0.8961956941570595,-77.63206057007626,488.33567547576934,503.0072825526909
87,36.0821267,140.081927,15.243119724841014,-72.01893211267968,-0.6209974514367528,0,0,0.7352605444184166,0.6768914676047837,0,0,0,0,1,-1,499.4197870158311,-97.67172122204607,1.2628153837424365,-73.60356362910144,484.85576281828367,498.73805208302724
88,36.0821323,140.08188389999998,14.786368165651504,-68.02148995800509,-0.5923248180695393,0,0,0.6734074267473602,0.7385969228438104,0,0,0,0,1,-1,495.5423181645456,-97.0483320734375,1.5749356516646082,-69.59223632942323,481.63143691263906,494.72983756807247
