label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C11,36.081561,140.081029,49.42583616318189,-58.154946635233365,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_1,36.08157704166667,140.08097670833334,44.726632783795324,-56.37119468673992,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_2,36.08159308333333,140.08092441666668,40.027430363180095,-54.587442739036554,0.0,0.0,0.0,0.9889453304260262,0.14828059019493417,0,0,0,0,0
C11-C100_3,36.081609125,140.08087212499998,35.32822889878237,-52.80369079054311,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_4,36.08162516666667,140.08081983333332,30.62902839571064,-51.01993884204966,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_5,36.08164120833334,140.08076754166666,25.929828851411077,-49.236186893556216,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_6,36.08165725,140.08071525,21.230630265883953,-47.45243494585286,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_7,36.08167329166667,140.08066295833333,16.531432639129548,-45.66868299735941,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_8,36.08168933333334,140.08061066666667,11.832235971148132,-43.88493104886596,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_9,36.081705375,140.080558375,7.133040261939986,-42.1011791011626,0.0,0.0,0.0,0.9889453304260262,0.14828059019493417,0,0,0,0,0
C11-C100_10,36.08172141666667,140.08050608333332,2.4338455089512636,-40.317427152669154,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_11,36.081737458333336,140.08045379166666,-2.265348282709518,-38.53367520417571,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_12,36.081753500000005,140.0804015,-6.964541115596202,-36.74992325568226,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_13,36.08176954166667,140.08034920833333,-11.663732989708512,-34.966171307978904,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_14,36.081785583333335,140.08029691666667,-16.362923905046173,-33.18241935948545,0.0,0.0,0.0,0.9889453304260262,0.14828059019493417,0,0,0,0,0
C11-C100_15,36.081801625000004,140.08024462499998,-21.06211386416302,-31.398667410992005,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_16,36.081817666666666,140.08019233333331,-25.761302861950554,-29.614915463288646,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_17,36.081833708333335,140.08014004166665,-30.4604909009626,-27.831163514795197,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_18,36.08184975,140.08008775,-35.159677981198904,-26.04741156630175,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_19,36.081865791666665,140.08003545833333,-39.85886410265917,-24.263659618598393,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_20,36.081881833333334,140.07998316666666,-44.55804926534313,-22.479907670104947,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C11-C100_21,36.081897875,140.079930875,-49.25723346925051,-20.696155721611497,0.0,0.0,0.0,0.9889453304260262,0.14828059019493417,0,0,0,0,0
C11-C100_22,36.08191391666667,140.0798785833333,-53.95641671693514,-18.91240377311805,0.0,0.0,0.0,0.9889453304239352,0.1482805902088799,0,0,0,0,0
C11-C100_23,36.08192995833333,140.07982629166665,-58.655599003288515,-17.12865182541469,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
C100,36.081946,140.079774,-63.354780330864486,-15.344899876921245,0.0,0.0,0.0,0.9889453304147274,0.14828059027028975,0,0,0,0,0
