label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C6,36.080013,140.080064,-37.294407142873055,-230.28469308097257,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_1,36.08001142857143,140.08012335714284,-31.96021601142883,-230.4594279654843,0.0,0.0,0.0,-0.01323358629772058,0.9999124322627961,0,0,0,0,0
C6-C10_2,36.080009857142855,140.0801827142857,-26.626024770821676,-230.63416285078614,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_3,36.080008285714285,140.08024207142856,-21.29183342615988,-230.80889773529785,0.0,0.0,0.0,-0.013233586237914558,0.9999124322635876,0,0,0,0,0
C6-C10_4,36.080006714285716,140.08030142857143,-15.957641972335166,-230.98363261980958,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_5,36.080005142857146,140.08036078571428,-10.623450414455828,-231.15836750432135,0.0,0.0,0.0,-0.01323358629772058,0.9999124322627961,0,0,0,0,0
C6-C10_6,36.08000357142857,140.08042014285715,-5.289258747413574,-231.33310238962318,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_7,36.080002,140.0804795,0.04493302368330291,-231.5078372741349,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_8,36.08000042857143,140.08053885714284,5.379124901388943,-231.68257215864668,0.0,0.0,0.0,-0.01323358629772058,0.9999124322627961,0,0,0,0,0
C6-C10_9,36.079998857142854,140.08059821428571,10.71331688825749,-231.8573070439485,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_10,36.079997285714285,140.08065757142856,16.04750897918065,-232.03204192846025,0.0,0.0,0.0,-0.013233586237914558,0.9999124322635876,0,0,0,0,0
C6-C10_11,36.079995714285715,140.08071692857143,21.381701179266713,-232.20677681297195,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C6-C10_12,36.079994142857146,140.08077628571428,26.71589348340737,-232.3815116974837,0.0,0.0,0.0,-0.01323358629772058,0.9999124322627961,0,0,0,0,0
C6-C10_13,36.07999257142857,140.08083564285715,32.05008589671093,-232.55624658278552,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
C10,36.079991,140.080895,37.3842784140691,-232.73098146729728,0.0,0.0,0.0,-0.013233586244247808,0.9999124322635038,0,0,0,0,0
