label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C7,36.081578,140.080348,-11.77233425065088,-56.26463288230793,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C7-C102_1,36.08160313333333,140.08039626666667,-7.4348419685010985,-53.469933726235865,0.0,0.0,0.0,0.23774365793286167,0.9713279328387002,0,0,0,0,0
C7-C102_2,36.08162826666667,140.08044453333332,-3.0973510754405984,-50.675234569373714,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C7-C102_3,36.0816534,140.0804928,1.240138433638232,-47.880535413301665,0.0,0.0,0.0,0.23774365787661683,0.9713279328524668,0,0,0,0,0
C7-C102_4,36.08167853333333,140.08054106666665,5.577626553626526,-45.0858362572296,0.0,0.0,0.0,0.23774365781571077,0.9713279328673742,0,0,0,0,0
C7-C102_5,36.08170366666667,140.08058933333334,9.915113289631899,-42.29113710036746,0.0,0.0,0.0,0.23774365787661683,0.9713279328524668,0,0,0,0,0
C7-C102_6,36.0817288,140.0806376,14.252598636545482,-39.4964379442954,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C7-C102_7,36.08175393333333,140.08068586666667,18.5900825994749,-36.70173878822334,0.0,0.0,0.0,0.23774365793286167,0.9713279328387002,0,0,0,0,0
C7-C102_8,36.08177906666667,140.08073413333332,22.927565173311272,-33.9070396313612,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C7-C102_9,36.0818042,140.0807824,27.265046363162217,-31.11234047528914,0.0,0.0,0.0,0.23774365787661683,0.9713279328524668,0,0,0,0,0
C7-C102_10,36.08182933333333,140.08083066666666,31.602526163918867,-28.31764131921708,0.0,0.0,0.0,0.23774365781571077,0.9713279328673742,0,0,0,0,0
C7-C102_11,36.08185446666667,140.08087893333334,35.94000458068884,-25.522942162354934,0.0,0.0,0.0,0.23774365787661683,0.9713279328524668,0,0,0,0,0
C7-C102_12,36.0818796,140.0809272,40.27748160836329,-22.728243006282877,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C7-C102_13,36.08190473333333,140.08097546666667,44.614957252049784,-19.933543850210818,0.0,0.0,0.0,0.23774365793286167,0.9713279328387002,0,0,0,0,0
C7-C102_14,36.08192986666667,140.08102373333332,48.9524315066395,-17.138844693348673,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
C102,36.081955,140.081072,53.28990437724002,-14.344145537276615,0.0,0.0,0.0,0.2377436577594659,0.9713279328811408,0,0,0,0,0
