label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C12,36.081318,140.080997,46.55022308442879,-85.17531380958879,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_1,36.081312583333336,140.08105241666667,51.53025998693096,-85.77761966230632,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_2,36.08130716666667,140.08110783333333,56.51029723252029,-86.37992551502384,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_3,36.08130175,140.08116325,61.49033482119673,-86.98223136774136,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_4,36.081296333333334,140.08121866666667,66.47037275296026,-87.5845372204589,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_5,36.08129091666667,140.08127408333334,71.45041102781084,-88.18684307317642,0.0,0.0,0.0,-0.04869815707184633,0.9988135409063124,0,0,0,0,0
C12-C20_6,36.0812855,140.08132949999998,76.43044964319432,-88.78914892589394,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_7,36.08128008333333,140.08138491666665,81.41048860421891,-89.39145477861146,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_8,36.081274666666665,140.08144033333332,86.39052790833044,-89.99376063132898,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_9,36.08126925,140.08149575,91.37056755552891,-90.59606648404652,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_10,36.08126383333333,140.08155116666666,96.35060754581423,-91.19837233676404,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C12-C20_11,36.081258416666664,140.08160658333333,101.33064787918646,-91.80067818948157,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
C20,36.081253,140.081662,106.31068855564544,-92.4029840421991,0.0,0.0,0.0,-0.048698157047047774,0.9988135409075215,0,0,0,0,0
