label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C5,36.080524,140.079962,-46.46059237999484,-173.46408556605547,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C5-C6_1,36.08047754545454,140.07997127272728,-45.62730527377685,-178.62959534021067,0.0,0.0,0.0,-0.6341344237135218,0.7732228221292486,0,0,0,0,0
C5-C6_2,36.08043109090909,140.07998054545453,-44.79401767776739,-183.79510511436587,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C5-C6_3,36.08038463636363,140.07998981818182,-43.9607295868586,-188.96061488852106,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C5-C6_4,36.08033818181818,140.0799990909091,-43.12744100360502,-194.12612466267626,0.0,0.0,0.0,-0.6341344237135218,0.7732228221292486,0,0,0,0,0
C5-C6_5,36.08029172727272,140.08000836363635,-42.29415193056123,-199.29163443683143,0.0,0.0,0.0,-0.6341344234746981,0.7732228223251124,0,0,0,0,0
C5-C6_6,36.080245272727275,140.08001763636364,-41.460862362619324,-204.45714421019656,0.0,0.0,0.0,-0.6341344237135218,0.7732228221292486,0,0,0,0,0
C5-C6_7,36.08019881818182,140.0800269090909,-40.627572304888005,-209.62265398435176,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C5-C6_8,36.080152363636365,140.08003618181817,-39.7942817522594,-214.78816375850698,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C5-C6_9,36.08010590909091,140.08004545454546,-38.9609907072881,-219.95367353266218,0.0,0.0,0.0,-0.6341344237135218,0.7732228221292486,0,0,0,0,0
C5-C6_10,36.080059454545456,140.0800547272727,-38.1276991725286,-225.11918330681738,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
C6,36.080013,140.080064,-37.294407142873055,-230.28469308097257,0.0,0.0,0.0,-0.6341344234860494,0.773222822315803,0,0,0,0,0
