label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C4,36.081517,140.079849,-56.61506453719047,-63.047523407882785,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_1,36.08147186363636,140.07985413636362,-56.15350040426332,-68.06645805168748,0.0,0.0,0.0,-0.6659328634834969,0.7460116764050482,0,0,0,0,0
C4-C5_2,36.08142672727273,140.07985927272728,-55.691936003792,-73.08539269470208,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_3,36.08138159090909,140.0798644090909,-55.23037134088501,-78.10432733850678,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_4,36.08133645454545,140.07986954545453,-54.768806412988425,-83.12326198231148,0.0,0.0,0.0,-0.6659328634834969,0.7460116764050482,0,0,0,0,0
C4-C5_5,36.08129131818182,140.07987468181818,-54.30724121754832,-88.14219662532608,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_6,36.08124618181818,140.0798798181818,-53.845675759673185,-93.16113126913078,0.0,0.0,0.0,-0.6659328634900936,0.7460116763991596,0,0,0,0,0
C4-C5_7,36.08120104545454,140.07988495454546,-53.38411003425498,-98.18006591293548,0.0,0.0,0.0,-0.6659328637153706,0.7460116761980644,0,0,0,0,0
C4-C5_8,36.08115590909091,140.0798900909091,-52.92254404640214,-103.19900055595008,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_9,36.08111077272727,140.07989522727271,-52.46097779356079,-108.21793519975478,0.0,0.0,0.0,-0.6659328634900936,0.7460116763991596,0,0,0,0,0
C4-C5_10,36.08106563636363,140.07990036363637,-51.99941127317702,-113.23686984355946,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_11,36.081020499999994,140.0799055,-51.53784449035926,-118.25580448736417,0.0,0.0,0.0,-0.6659328637153706,0.7460116761980644,0,0,0,0,0
C4-C5_12,36.08097536363636,140.07991063636362,-51.07627744255363,-123.27473913037878,0.0,0.0,0.0,-0.6659328634900936,0.7460116763991596,0,0,0,0,0
C4-C5_13,36.080930227272724,140.07991577272728,-50.614710127206216,-128.29367377418347,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_14,36.080885090909085,140.0799209090909,-50.15314254942548,-133.31260841798817,0.0,0.0,0.0,-0.6659328637153706,0.7460116761980644,0,0,0,0,0
C4-C5_15,36.08083995454545,140.07992604545453,-49.69157470665752,-138.33154306100278,0.0,0.0,0.0,-0.6659328634900936,0.7460116763991596,0,0,0,0,0
C4-C5_16,36.080794818181815,140.07993118181818,-49.23000659634839,-143.35047770480745,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_17,36.080749681818176,140.0799363181818,-48.76843822360661,-148.36941234861217,0.0,0.0,0.0,-0.6659328634834969,0.7460116764050482,0,0,0,0,0
C4-C5_18,36.080704545454545,140.07994145454546,-48.30686958332409,-153.38834699162678,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_19,36.080659409090906,140.0799465909091,-47.845300680609334,-158.40728163543145,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C4-C5_20,36.08061427272727,140.07995172727271,-47.383731512908426,-163.42621627923617,0.0,0.0,0.0,-0.6659328634834969,0.7460116764050482,0,0,0,0,0
C4-C5_21,36.080569136363636,140.07995686363637,-46.92216207766744,-168.44515092225078,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
C5,36.080524,140.079962,-46.46059237999484,-173.46408556605547,0.0,0.0,0.0,-0.6659328637219672,0.7460116761921759,0,0,0,0,0
