label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
C8,36.081235,140.080326,-13.749397471797286,-94.40449272148835,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_1,36.08123190909091,140.08038263636365,-8.659751399513508,-94.74818613096751,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_2,36.08122881818182,140.0804392727273,-3.570105127145311,-95.09187954044666,0.0,0.0,0.0,-0.027256900847704983,0.9996284616577193,0,0,0,0,0
C8-C13_3,36.081225727272724,140.08049590909093,1.5195413453072988,-95.43557295071591,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_4,36.081222636363634,140.08055254545457,6.609188017844308,-95.77926636019507,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_5,36.081219545454545,140.0806091818182,11.698834890465708,-96.12295976967421,0.0,0.0,0.0,-0.02725690079883381,0.9996284616590518,0,0,0,0,0
C8-C13_6,36.081216454545455,140.0806658181818,16.788481960617357,-96.46665317915337,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_7,36.081213363636365,140.08072245454545,21.878129233407503,-96.81034658863253,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_8,36.081210272727276,140.0807790909091,26.967776706282,-97.15403999811168,0.0,0.0,0.0,-0.027256900847704983,0.9996284616577193,0,0,0,0,0
C8-C13_9,36.08120718181818,140.08083572727273,32.05742437924085,-97.49773340838092,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C8-C13_10,36.08120409090909,140.08089236363637,37.14707225228402,-97.84142681786007,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
C13,36.081201,140.080949,42.23672032541153,-98.18512022733923,0.0,0.0,0.0,-0.027256900785186004,0.999628461659424,0,0,0,0,0
