label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,x_rotated,y_rotated,error_before,error_after
62,36.0838096,140.0766028,20.9363659726792,88.8009280594687,-3.92041076985974,0,0,0.998828373092669,0.002811681575438,2,2,0,0,0,-1,20.4309321466747,89.6678498338105,20.9363659726792,88.8009280594687,11.9450340745268,1.00350222485929
63,36.08381,140.0765991,20.5551167169767,88.8408850119322,-3.92440525805898,0,0,0.99892479070625,-0.005735261911681,2,2,0,0,0,-1,20.0980635905153,89.7123776306481,20.5551167169767,88.8408850119322,11.9896112819596,0.984071615729497
64,36.0838136,140.076556,16.4880798636392,89.1824730179331,-3.8519744025815,0,0,0.998346066833855,-0.021983878327041,2,2,0,0,0,-1,16.2205947417869,90.1131277974413,16.4880798636392,89.1824730179331,12.1459352985925,0.968331869264745
65,36.0838143,140.0765474,15.79052447037,89.255724362692,-3.83625720280513,0,0,0.998759589980665,0.004144731172474,2,2,0,0,0,-1,15.4469002614234,90.1910514411162,15.79052447037,89.255724362692,12.069634617815,0.996450872149554
66,36.0838189,140.0765044,11.853415574104,89.8282340155711,-3.79324556844728,0,0,0.99877541044135,-0.007982086097704,2,2,0,0,0,-1,11.5784278621629,90.7031210984216,11.853415574104,89.8282340155711,12.1737642235877,0.917085410121292
67,36.0838191,140.0764985,11.2544608862068,89.8902102905668,-3.77397894693577,0,0,0.998853195641735,0.005142969773716,2,2,0,0,0,-1,11.0476374611787,90.7253849968404,11.2544608862068,89.8902102905668,12.2451841947756,0.860402649426191
68,36.0838203,140.07649,10.557707323513,89.9864214452615,-3.78350814172117,0,0,0.998561747475315,-0.022803982467373,2,2,0,0,0,-1,10.2829394302831,90.8589683857715,10.557707323513,89.9864214452615,12.1861447484582,0.914787165707637
69,36.0838216,140.0764672,8.50164474173556,90.1071212689662,-3.75099526119451,0,0,0.998793919773602,0.001807147598264,2,2,0,0,0,-1,8.23174941186162,91.003683723912,8.50164474173556,90.1071212689662,12.1989314981536,0.936305358687081
70,36.0838234,140.0764525,7.12977786788617,90.278981702644,-3.74092857351966,0,0,0.998873521660483,-0.002083587552838,2,2,0,0,0,-1,6.90927163669216,91.2040588073085,7.12977786788617,90.278981702644,12.2711868528885,0.950994557066382
71,36.0838234,140.0764525,7.11440607281306,90.283307781407,-3.73982578881501,0,0,0.998797284782185,0.00145092397485,2,2,0,0,0,-1,6.90927163669216,91.2040588073085,7.11440607281306,90.283307781407,12.2868317895926,0.943325282488122
72,36.0838234,140.0764525,6.99880726318629,90.2947471914528,-3.73477937966456,0,0,0.999058673901878,-0.003513277153429,2,2,0,0,0,-1,6.90927163669216,91.2040588073085,6.99880726318629,90.2947471914528,12.402956463926,0.913709058257524
73,36.0838232,140.076448,6.74094299233393,90.3320172836456,-3.73084555634434,0,0,0.99900947951467,0.007660591229893,2,2,0,0,0,-1,6.50443150268858,91.1817949088897,6.74094299233393,90.3320172836456,12.2574272737183,0.882076922439175
