label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
33,36.08190,140.07978,-61.5,-20.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
34,36.08185,140.07985,-56.0,-19.5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
35,36.08180,140.07990,-50.5,-18.8,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
36,36.08175,140.07995,-45.0,-18.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
37,36.08170,140.08000,-39.5,-17.5,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
