label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1070,36.0807051,140.080539,135.12512048276,115.351200478835,2.59832821180095,0,0,0.815887176295468,0.577720763685562,2,2,0,0,1,-1,374.549096477222,-255.923509333816,,,,,,,,,,,,,,,,
1071,36.0807167,140.0805833,133.426739348773,119.129810302688,2.70029113998053,0,0,0.828941293821931,0.558710314170296,2,2,0,0,1,-1,378.534522696552,-254.632203240552,,,,,,,,,,,,,,,,
1072,36.0807235,140.0806267,132.072094215812,122.954357174194,2.79529172212256,0,0,0.855026877360419,0.517988992292983,2,2,0,0,1,-1,382.438980886014,-253.875230703012,,,,,,,,,,,,,,,,
1073,36.0807357,140.0806713,130.239533573676,126.60312330217,2.90589776126383,0,0,0.841328388781971,0.539898199404845,2,2,0,0,1,-1,386.451396448633,-252.517132915283,,,,,,,,,,,,,,,,
1074,36.0807535,140.0807103,127.736674113304,129.742929166133,3.00987790726934,0,0,0.981257134723236,0.191050122707262,2,2,0,0,1,-1,389.960010951002,-250.535645978945,,,,,,,,,,,,,,,,
1075,36.0807792,140.0807284,124.697279935332,130.846562623102,3.02779916486164,0,0,0.999425975308764,-0.030882845037518,2,2,0,0,1,-1,391.588367939041,-247.674735066137,,,,,,,,,,,,,,,,
1076,36.0808162,140.080721,120.821484971632,129.611603168004,2.97881712771038,0,0,0.967717906987497,-0.251639337892486,2,2,0,0,1,-1,390.922630826722,-243.555913906111,,,,,,,,,,,,,,,,
1077,36.0808524,140.0807119,117.022877547359,128.292819344334,2.94396614314202,0,0,0.987344007523692,-0.157896170412034,2,2,0,0,1,-1,390.103954109248,-239.526148339761,,,,,,,,,,,,,,,,
1078,36.0808867,140.0806969,113.361498663605,126.567856282553,2.8755852471643,0,0,0.966489887985468,-0.256463818668464,2,2,0,0,1,-1,388.754486993345,-235.707889805225,,,,,,,,,,,,,,,,
1079,36.0809179,140.0806718,110.039277407418,124.252077802599,2.79462705350517,0,0,0.926462702658595,-0.376336241148928,2,2,0,0,1,-1,386.496378685745,-232.234721693018,,,,,,,,,,,,,,,,
1080,36.0809478,140.0806404,107.224763853866,121.32076112537,2.68740885051287,0,0,0.887752618621991,-0.460299873978923,2,2,0,0,1,-1,383.67149418696,-228.90626891816,,,,,,,,,,,,,,,,
1081,36.0809727,140.0806053,104.888291104254,117.911581982279,2.56684394733321,0,0,0.819235649421113,-0.573414492861005,2,2,0,0,1,-1,380.513741134573,-226.134413597445,,,,,,,,,,,,,,,,
1082,36.0809984,140.0805738,102.351336153856,114.66250178619,2.42371323480257,0,0,0.899329901693503,-0.437130232777541,2,2,0,0,1,-1,377.679860188877,-223.273502683846,,,,,,,,,,,,,,,,
1083,36.0810241,140.0805429,99.8325247949166,111.417967481886,2.28511390806897,0,0,0.911798791099134,-0.410566305259029,2,2,0,0,1,-1,374.899957927203,-220.412591770247,,,,,,,,,,,,,,,,
1084,36.0810472,140.0805097,97.6076844808535,107.996231320697,2.13971560718823,0,0,0.89940298411292,-0.437110528361953,2,2,0,0,1,-1,371.913137376351,-217.841111532929,,,,,,,,,,,,,,,,
1085,36.0810708,140.0804767,95.3829561298864,104.600024167243,2.03865144526631,0,0,0.908536580296765,-0.417670421636168,2,2,0,0,1,-1,368.944309719321,-215.213971550354,,,,,,,,,,,,,,,,
1086,36.0810963,140.0804476,92.7223341534716,101.493244806454,1.94336093728311,0,0,0.892809178595735,-0.450340810013071,2,2,0,0,1,-1,366.326343512271,-212.375324535174,,,,,,,,,,,,,,,,
1087,36.0811215,140.0804141,90.4311896129743,98.0998816834773,1.84936435090651,0,0,0.956051489797684,-0.293144951034129,2,2,0,0,1,-1,363.31253361813,-209.570073366831,,,,,,,,,,,,,,,,
1088,36.0811506,140.080387,87.6666338851764,95.1502275375142,1.71694129984378,0,0,0.965035029194702,-0.261503731309663,2,2,0,0,1,-1,360.874496362083,-206.330676184858,,,,,,,,,,,,,,,,
1089,36.0811794,140.0803629,84.6801522085115,92.4826751108538,1.63608196046676,0,0,0.956070307965885,-0.292746027718175,2,2,0,0,1,-1,358.706352526149,-203.124674850512,,,,,,,,,,,,,,,,
1090,36.0812137,140.0803481,81.0824812372748,90.6234798285145,1.56842358848585,0,0,0.978850562358886,-0.204085439341051,2,2,0,0,1,-1,357.374878304069,-199.306416315977,,,,,,,,,,,,,,,,
1091,36.0812401,140.0803421,78.1527735294239,89.6329193845023,1.53842830645785,0,0,0.999710825305598,0.01312598244904,2,2,0,0,1,-1,356.835091458731,-196.367581759494,,,,,,,,,,,,,,,,
1092,36.0812506,140.0803455,77.2412930363157,89.8512896685728,1.53829088627121,0,0,0.99961432850249,-0.022748234583257,2,2,0,0,1,-1,357.1409706716,-195.198727105952,,,,,,,,,,,,,,,,
1093,36.0812669,140.0803419,75.4007801696809,89.3073876769293,1.53158658130111,0,0,0.999752826123953,0.006302929509418,2,2,0,0,1,-1,356.817098564909,-193.384219406173,,,,,,,,,,,,,,,,
1094,36.0812687,140.0803422,75.1865304634217,89.3045155547344,1.52219148215706,0,0,0.999821936198503,-0.004854741221585,2,2,0,0,1,-1,356.844087905642,-193.183844322777,,,,,,,,,,,,,,,,
1095,36.0812774,140.0803424,74.1002014811564,89.1617144293734,1.53048871396079,0,0,0.999685198466964,0.009116193658719,2,2,0,0,1,-1,356.86208080202,-192.215364752631,,,,,,,,,,,,,,,,
1096,36.0812991,140.0803464,71.7339796902028,89.2110928714667,1.54524776096458,0,0,0.999623123289198,-0.003539353454096,2,2,0,0,1,-1,357.221938698912,-189.799731802663,,,,,,,,,,,,,,,,
1097,36.0813225,140.0803469,69.4719271744467,88.9736241929993,1.55295675209903,0,0,0.999709817489377,0.001267448666096,2,2,0,0,1,-1,357.266920936024,-187.194855717716,,,,,,,,,,,,,,,,
1098,36.0813482,140.0803519,66.4142660521641,88.9507891604194,1.55801522851827,0,0,0.999658691870749,-0.003081155334771,2,2,0,0,1,-1,357.716743307139,-184.333944804117,,,,,,,,,,,,,,,,
1099,36.0813601,140.0803525,65.2379597737856,88.840733087771,1.56092499460773,0,0,0.999515633744914,0.007822952186166,2,2,0,0,1,-1,357.770721993718,-183.009242864016,,,,,,,,,,,,,,,,
1100,36.0813735,140.080356,63.6668186875898,88.9727082659305,1.57066383622542,0,0,0.999651764817748,-0.005018396858339,2,2,0,0,1,-1,358.085597653499,-181.517561687355,,,,,,,,,,,,,,,,
1101,36.0813833,140.0803568,62.5037791608907,88.9098614400438,1.58807358329259,0,0,0.999096515723398,0.029079976873807,2,2,0,0,1,-1,358.1575692339,-180.426630677488,,,,,,,,,,,,,,,,
1102,36.0813964,140.0803605,61.1786356264475,89.0306747733207,1.60763683180933,0,0,0.999473605418657,-0.015501589929882,2,2,0,0,1,-1,358.490437787503,-178.968345348456,,,,,,,,,,,,,,,,
1103,36.0814331,140.0803609,57.1184259344902,88.4794739937844,1.62217610392267,0,0,0.994332423652274,-0.10365159390673,2,2,0,0,1,-1,358.526423577703,-174.882920036059,,,,,,,,,,,,,,,,
1104,36.0814698,140.0803612,53.1392764575562,87.9334221812213,1.6418441000829,0,0,0.995422242542839,-0.09326290532687,2,2,0,0,1,-1,358.553412920993,-170.797494723661,,,,,,,,,,,,,,,,
1105,36.0814947,140.0803599,50.4122537070235,87.4842412150763,1.67303542883722,0,0,0.999706723632846,0.000876295851685,2,2,0,0,1,-1,358.43645910348,-168.025639402946,,,,,,,,,,,,,,,,
1106,36.0814986,140.0803605,49.9987944783187,87.4762234862818,1.68761269532003,0,0,0.99973068127407,-0.004684389676421,2,2,0,0,1,-1,358.490437787503,-167.591493389316,,,,,,,,,,,,,,,,
