label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y,,,,,,,,,,,,,,,,
1010,36.0820712,140.0814326,10.6915899940385,-33.3022198065598,-0.138518986591332,0,0,-0.721587661768106,0.692049099835799,2,2,0,0,1,-1,454.941350846954,-103.849952960503,,,,,,,,,,,,,,,,
1011,36.0820685,140.0814777,10.8838545178812,-37.3354390788576,-0.134937383742728,0,0,-0.614485859696752,0.788599459932269,2,2,0,0,1,-1,458.998748644129,-104.150515585993,,,,,,,,,,,,,,,,
1012,36.0820667,140.0815228,11.1387673190634,-41.4538329541383,-0.119516902663288,0,0,-0.666423976093534,0.745304533984436,2,2,0,0,1,-1,463.056146441303,-104.35089066939,,,,,,,,,,,,,,,,
1013,36.0820629,140.0815675,11.130016021655,-45.4881725698203,-0.084873439496581,0,0,-0.758606999056156,0.651154385190097,2,2,0,0,1,-1,467.077558450834,-104.773904734602,,,,,,,,,,,,,,,,
1014,36.0820576,140.0816104,10.9566437079377,-49.4858992050652,-0.082243577258963,0,0,-0.872988577816749,0.487159725334869,2,2,0,0,1,-1,470.937034403184,-105.363898035582,,,,,,,,,,,,,,,,
1015,36.0820552,140.0816544,11.0061612833144,-53.4907748678319,-0.105575877836748,0,0,-0.685036412460102,0.728375720274037,2,2,0,0,1,-1,474.895471279224,-105.631064813444,,,,,,,,,,,,,,,,
1016,36.082055,140.0816994,11.5337714966914,-57.5046924837834,-0.120384300782635,0,0,-0.750500258295662,0.660749302624585,2,2,0,0,1,-1,478.943872629488,-105.653328711863,,,,,,,,,,,,,,,,
1017,36.0820493,140.0817438,11.2498184267837,-61.606022872158,-0.134342246715628,0,0,-0.764205646897386,0.64488399929716,2,2,0,0,1,-1,482.938295295729,-106.28784980889,,,,,,,,,,,,,,,,
1018,36.0820516,140.08179,11.685135604483,-65.6843479649566,-0.180999111128751,0,0,-0.760769036913114,0.648843502142204,2,2,0,0,1,-1,487.094654014038,-106.031814980237,,,,,,,,,,,,,,,,
1019,36.0820496,140.0818335,11.6859637783323,-69.7168830758812,-0.203305613166183,0,0,-0.678142692621713,0.734850388078346,2,2,0,0,1,-1,491.008108652966,-106.254453962053,,,,,,,,,,,,,,,,
1020,36.0820525,140.081878,12.0669426907739,-73.7023214678101,-0.249844328751755,0,0,-0.685216557320978,0.728328889524922,2,2,0,0,1,-1,495.011527766119,-105.931627438934,,,,,,,,,,,,,,,,
1021,36.0820517,140.0819259,11.9394350678738,-77.7539104806879,-0.306872057387433,0,0,-0.717011089946224,0.696920753973966,2,2,0,0,1,-1,499.32082609214,-106.020683031028,,,,,,,,,,,,,,,,
1022,36.0820558,140.0819749,12.3377505956703,-81.8714055674832,-0.36580129933694,0,0,-0.760638047336882,0.64907509000002,2,2,0,0,1,-1,503.729085341853,-105.564273118979,,,,,,,,,,,,,,,,
1023,36.0820532,140.0820217,12.129276830162,-85.9448083877645,-0.404396177189837,0,0,-0.741502491075485,0.670942019588569,2,2,0,0,1,-1,507.939422744184,-105.853703795259,,,,,,,,,,,,,,,,
1024,36.0820551,140.0820694,12.3150538402009,-90.1219783656908,-0.46319660576097,0,0,-0.726469239465802,0.687096500950044,2,2,0,0,1,-1,512.230728176383,-105.642196762653,,,,,,,,,,,,,,,,
1025,36.0820548,140.0821173,12.1828616996107,-94.1734630949163,-0.561259031722815,0,0,-0.790033584471484,0.612947441828116,2,2,0,0,1,-1,516.540026502405,-105.675592609491,,,,,,,,,,,,,,,,
