label,latitude,longitude,x,y,z,q1,q2,q3,q4,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum,node,utm_x,utm_y
109,36.0820623,140.0810728,3.6258235483249983,-0.7176314388224385,-0.25908247873142937,0,0,0.9961381483638213,-0.020847510592198935,0,0,0,0,1,-1,422.572132938668,-104.84069642906715
110,36.0820517,140.0810731,2.6108677904384208,-0.8824003194612123,-0.12597051076742466,0,0,0.9987212920418672,0.005008506475288359,0,0,0,0,1,-1,422.5991222819576,-106.02068303102779
111,36.0820483,140.0810725,2.277092879868097,-0.8757918540969424,-0.11715942328972656,0,0,0.9989389185432005,-0.0035853098492310926,0,0,0,0,1,-1,422.5451435979352,-106.39916930019308
112,36.0820255,140.081072,-0.31748074332429577,-1.2878465663790641,0.04210472657663713,0,0,0.9992726937422001,0.018564796885513053,0,0,0,0,1,-1,422.50016136082365,-108.93725368988306
113,36.0820138,140.08106859999998,-1.7535576093436522,-1.2583111559831301,0.10564203378050818,0,0,0.9992997773961195,-0.007439621179234901,0,0,0,0,1,-1,422.1942821453971,-110.2396917323563
114,36.0820078,140.08106759999998,-2.2856696932156213,-1.2868698409615862,0.11078590714874192,0,0,0.9999311368072392,0.0025795069988658885,0,0,0,0,1,-1,422.1043176711741,-110.90760867701157
115,36.0820037,140.08106659999999,-2.8056557522769787,-1.3221699942577505,0.1863410507022315,0,0,0.9991475471802693,-0.005285351237836491,0,0,0,0,1,-1,422.014353196951,-111.36401858906082
116,36.081993499999996,140.08106859999998,-3.700528529742327,-1.8327428487586246,0.21404091023969363,0,0,0.9986812558593615,0.004652647593689924,0,0,0,0,1,-1,422.1942821453971,-112.49947739576574
117,36.081989199999995,140.081065,-4.314234027289883,-1.336602960782777,0.28489817094556,0,0,0.8505809371525787,0.5240558038754372,0,0,0,0,1,-1,421.8704100387056,-112.97815120623383
118,36.081985599999996,140.0810329,-4.925703018242339,1.3944347626027556,0.3217112516038049,0,0,0.4232327776053356,0.9056148441022758,0,0,0,0,1,-1,418.9825504089874,-113.37890137302699
119,36.0819876,140.0810297,-5.41920634495433,1.7632076522095563,0.34875518521565985,0,0,0.8470766194822642,0.5281615521929901,0,0,0,0,1,-1,418.6946640899395,-113.15626239121157
120,36.081993499999996,140.08098479999998,-5.255620207446338,5.818407322940702,0.34917480615228974,0,0,0.6490347795738617,0.7598437011706669,0,0,0,0,1,-1,414.6552591865869,-112.49947739576574
121,36.0819976,140.0809411,-5.5216503527508936,9.842709861807695,0.3181904087217308,0,0,0.7400562633476663,0.6715077318631951,0,0,0,0,1,-1,410.723811653836,-112.0430674829255
122,36.0819957,140.08089529999998,-6.520905800141693,13.819468429307808,0.38401160370069004,0,0,0.7879626729455799,0.6141628703184877,0,0,0,0,1,-1,406.6034387231713,-112.25457451553149
123,36.0819973,140.0808508,-6.9903222916300845,17.92951008851226,0.40490430162667074,0,0,0.8218228561905685,0.5680648875400773,0,0,0,0,1,-1,402.6000196125762,-112.07646333055375
124,36.0819944,140.0808054,-7.849192785364276,21.840693777975712,0.41986386393759717,0,0,0.7465993418301797,0.6643059644844567,0,0,0,0,1,-1,398.5156324721121,-112.39928985367197
125,36.0819954,140.0807619,-8.552391148177804,25.9096253551881,0.4808383337841947,0,0,0.7233387271016416,0.6897361100851899,0,0,0,0,1,-1,394.602177833183,-112.28797036315974
126,36.0819998,140.0807155,-8.85399474435082,29.982570216887176,0.45489662622451976,0,0,0.693451324291799,0.7197535110004779,0,0,0,0,1,-1,390.42782621849585,-111.79816460348223
127,36.082004,140.0806713,-9.131772852237026,33.998739194984104,0.4664389130614363,0,0,0.8022047051473251,0.5955204361027369,0,0,0,0,1,-1,386.4513964486335,-111.33062274222354
128,36.082000199999996,140.080626,-10.37737792371325,37.92132008620309,0.5475020837862566,0,0,0.7580066434918457,0.6514024448002123,0,0,0,0,1,-1,382.37600575508026,-111.75363680743553
129,36.0820036,140.0805824,-10.782622601081037,41.93396954169198,0.5249033976614945,0,0,0.7371628095653392,0.6744828727384031,0,0,0,0,1,-1,378.4535546692403,-111.37515053827023
130,36.082007399999995,140.0805369,-11.167778415941937,45.929833124500526,0.5296315424205256,0,0,0.7131528423614124,0.6999932565130583,0,0,0,0,1,-1,374.3601710818653,-110.95213647384924
131,36.0820072,140.0804916,-11.952294281839405,49.961125274161674,0.5395737356419885,0,0,0.7435527682368952,0.667754763468938,0,0,0,0,1,-1,370.2847803883121,-110.97440037147709
132,36.0820102,140.080448,-12.284237073071367,54.01530024268469,0.5230623292402933,0,0,0.6808775921659235,0.7316846269467715,0,0,0,0,1,-1,366.3623293024722,-110.64044189914947
133,36.0820118,140.0804028,-12.837915787986326,58.057634313772034,0.5457374021981369,0,0,0.7375038313330649,0.6745823582697928,0,0,0,0,1,-1,362.29593505838676,-110.46233071417171
134,36.0820189,140.080358,-12.89623071130109,62.111726090321845,0.5312474986136932,0,0,0.6770067802433546,0.7351833514485556,0,0,0,0,1,-1,358.26552660194506,-109.67196232900385
135,36.0820224,140.0803137,-13.309312884129609,66.12789445807,0.5059708758894805,0,0,0.6565786543645936,0.7535613684451374,0,0,0,0,1,-1,354.28010038517175,-109.2823441114201
136,36.082021399999995,140.0802677,-14.198404408187265,70.1174609416834,0.5502471904836268,0,0,0.8114131826724955,0.5833454855162754,0,0,0,0,1,-1,350.1417345606852,-109.3936636027233
137,36.0820218,140.0802243,-15.017588496760599,74.14654115330661,0.5735558017574367,0,0,0.7372247748322805,0.6747422312942887,0,0,0,0,1,-1,346.2372763686671,-109.34913580588562
138,36.0820262,140.0801773,-15.25201170804999,78.23146747454238,0.5748870013859531,0,0,0.6800793118831736,0.7324022765913331,0,0,0,0,1,-1,342.0089460699575,-108.85933004620813
139,36.0820313,140.0801327,-15.465399881205178,82.26271460213576,0.5632224288140024,0,0,0.6978503735895198,0.715443354252493,0,0,0,0,1,-1,337.99653050989457,-108.29160064364663
140,36.0820341,140.0800865,-15.926890554042958,86.2966484711873,0.5772292623569681,0,0,0.8034261304551118,0.5941928017128734,0,0,0,0,1,-1,333.84017178902917,-107.97990606894687
141,36.0820322,140.0800428,-16.908997754124673,90.25063143390206,0.6167167239784853,0,0,0.6687449161999123,0.7427620618756877,0,0,0,0,1,-1,329.90872425627833,-108.19141310155285
142,36.0820394,140.079996,-16.862477541040747,94.35311492422844,0.5831175826448992,0,0,0.691397337526105,0.7216223545514788,0,0,0,0,1,-1,325.69838685139064,-107.38991276796655
143,36.082045099999995,140.0799553,-17.0014477192472,98.36820169994267,0.5833108096625422,0,0,0.7427035904696264,0.6687523902992746,0,0,0,0,1,-1,322.03683274130884,-106.75539167093955
144,36.0820413,140.0799077,-18.179307409421273,102.25124884861708,0.622411975407895,0,0,0.6921076128231661,0.7214669784696749,0,0,0,0,1,-1,317.7545237585768,-107.17840573536056
145,36.0820455,140.07986499999998,-18.623600906892797,106.27502126778093,0.6050267907141972,0,0,0.8674758996823219,0.4960319264646583,0,0,0,0,1,-1,313.9130406974921,-106.71086387410189
